"game_pk","season","official_date","weekday","has_abs_challenges","n_mj_event","n_mj_play","max_remaining"
752408,2024,"2024-04-13","Saturday","TRUE",11,2,3
752636,2024,"2024-04-13","Saturday","TRUE",5,0,3
752709,2024,"2024-04-13","Saturday","TRUE",7,0,3
752860,2024,"2024-04-13","Saturday","TRUE",2,2,3
752935,2024,"2024-04-13","Saturday","TRUE",4,3,3
753008,2024,"2024-04-13","Saturday","FALSE",0,0,
753083,2024,"2024-04-13","Saturday","TRUE",4,1,3
753611,2024,"2024-04-13","Saturday","TRUE",6,1,3
753612,2024,"2024-04-13","Saturday","TRUE",8,1,3
751434,2024,"2024-04-14","Sunday","TRUE",4,1,3
751661,2024,"2024-04-14","Sunday","TRUE",5,0,3
751737,2024,"2024-04-14","Sunday","TRUE",5,2,3
751957,2024,"2024-04-14","Sunday","TRUE",6,3,3
752111,2024,"2024-04-14","Sunday","TRUE",2,3,3
752261,2024,"2024-04-14","Sunday","TRUE",4,1,3
752332,2024,"2024-04-14","Sunday","TRUE",4,2,3
752335,2024,"2024-04-14","Sunday","TRUE",5,2,3
752409,2024,"2024-04-14","Sunday","TRUE",5,2,3
752633,2024,"2024-04-14","Sunday","TRUE",4,0,3
752711,2024,"2024-04-14","Sunday","TRUE",7,1,3
752859,2024,"2024-04-14","Sunday","TRUE",3,0,3
752934,2024,"2024-04-14","Sunday","TRUE",5,4,4
753010,2024,"2024-04-14","Sunday","TRUE",3,3,3
753085,2024,"2024-04-14","Sunday","TRUE",6,1,3
753610,2024,"2024-04-14","Sunday","TRUE",6,3,3
751515,2024,"2024-04-16","Tuesday","FALSE",0,0,
751584,2024,"2024-04-16","Tuesday","FALSE",0,0,
751886,2024,"2024-04-16","Tuesday","FALSE",0,0,
751958,2024,"2024-04-16","Tuesday","FALSE",0,0,
752036,2024,"2024-04-16","Tuesday","FALSE",0,0,
752182,2024,"2024-04-16","Tuesday","FALSE",0,0,
752482,2024,"2024-04-16","Tuesday","FALSE",0,0,
752562,2024,"2024-04-16","Tuesday","FALSE",0,0,
752787,2024,"2024-04-16","Tuesday","FALSE",0,0,
753084,2024,"2024-04-16","Tuesday","FALSE",0,0,
753162,2024,"2024-04-16","Tuesday","FALSE",0,0,
753234,2024,"2024-04-16","Tuesday","FALSE",0,0,
753311,2024,"2024-04-16","Tuesday","FALSE",0,0,
753461,2024,"2024-04-16","Tuesday","FALSE",0,0,
753536,2024,"2024-04-16","Tuesday","FALSE",0,0,
751510,2024,"2024-04-17","Wednesday","FALSE",0,0,
751585,2024,"2024-04-17","Wednesday","FALSE",0,0,
751888,2024,"2024-04-17","Wednesday","FALSE",0,0,
751960,2024,"2024-04-17","Wednesday","FALSE",0,0,
752035,2024,"2024-04-17","Wednesday","FALSE",0,0,
752183,2024,"2024-04-17","Wednesday","FALSE",0,0,
752485,2024,"2024-04-17","Wednesday","FALSE",0,0,
752559,2024,"2024-04-17","Wednesday","FALSE",0,0,
752785,2024,"2024-04-17","Wednesday","FALSE",0,0,
753082,2024,"2024-04-17","Wednesday","FALSE",0,0,
753161,2024,"2024-04-17","Wednesday","FALSE",0,0,
753238,2024,"2024-04-17","Wednesday","FALSE",0,0,
753312,2024,"2024-04-17","Wednesday","FALSE",0,0,
753464,2024,"2024-04-17","Wednesday","FALSE",0,0,
753535,2024,"2024-04-17","Wednesday","FALSE",0,0,
751508,2024,"2024-04-18","Thursday","FALSE",0,0,
751587,2024,"2024-04-18","Thursday","FALSE",0,0,
751884,2024,"2024-04-18","Thursday","FALSE",0,0,
751955,2024,"2024-04-18","Thursday","FALSE",0,0,
752032,2024,"2024-04-18","Thursday","FALSE",0,0,
752483,2024,"2024-04-18","Thursday","FALSE",0,0,
752558,2024,"2024-04-18","Thursday","FALSE",0,0,
752782,2024,"2024-04-18","Thursday","FALSE",0,0,
753081,2024,"2024-04-18","Thursday","FALSE",0,0,
753235,2024,"2024-04-18","Thursday","FALSE",0,0,
753307,2024,"2024-04-18","Thursday","FALSE",0,0,
753459,2024,"2024-04-18","Thursday","FALSE",0,0,
753534,2024,"2024-04-18","Thursday","FALSE",0,0,
751506,2024,"2024-04-19","Friday","TRUE",5,1,3
751583,2024,"2024-04-19","Friday","TRUE",3,1,3
751880,2024,"2024-04-19","Friday","TRUE",4,1,3
751956,2024,"2024-04-19","Friday","TRUE",5,2,4
752033,2024,"2024-04-19","Friday","TRUE",8,2,3
752184,2024,"2024-04-19","Friday","TRUE",2,4,3
752487,2024,"2024-04-19","Friday","FALSE",0,0,
752560,2024,"2024-04-19","Friday","TRUE",6,2,3
752784,2024,"2024-04-19","Friday","TRUE",2,0,3
753077,2024,"2024-04-19","Friday","TRUE",12,1,3
753154,2024,"2024-04-19","Friday","TRUE",4,2,3
753160,2024,"2024-04-19","Friday","TRUE",4,1,3
753233,2024,"2024-04-19","Friday","TRUE",2,2,3
753308,2024,"2024-04-19","Friday","TRUE",6,4,3
753457,2024,"2024-04-19","Friday","TRUE",5,2,3
753532,2024,"2024-04-19","Friday","TRUE",2,1,3
751507,2024,"2024-04-20","Saturday","TRUE",5,1,3
751581,2024,"2024-04-20","Saturday","TRUE",3,2,3
751883,2024,"2024-04-20","Saturday","TRUE",3,2,3
751953,2024,"2024-04-20","Saturday","TRUE",7,2,3
752034,2024,"2024-04-20","Saturday","TRUE",3,2,3
752185,2024,"2024-04-20","Saturday","TRUE",6,1,3
752186,2024,"2024-04-20","Saturday","TRUE",4,4,3
752486,2024,"2024-04-20","Saturday","TRUE",4,1,3
752556,2024,"2024-04-20","Saturday","TRUE",5,2,3
752783,2024,"2024-04-20","Saturday","TRUE",3,0,3
753078,2024,"2024-04-20","Saturday","TRUE",5,2,3
753153,2024,"2024-04-20","Saturday","TRUE",8,2,3
753228,2024,"2024-04-20","Saturday","TRUE",4,5,3
753309,2024,"2024-04-20","Saturday","TRUE",6,0,3
753456,2024,"2024-04-20","Saturday","TRUE",3,1,3
753533,2024,"2024-04-20","Saturday","TRUE",6,1,3
751509,2024,"2024-04-21","Sunday","TRUE",2,4,3
751582,2024,"2024-04-21","Sunday","TRUE",4,1,3
751882,2024,"2024-04-21","Sunday","TRUE",7,0,3
751954,2024,"2024-04-21","Sunday","TRUE",5,1,3
752030,2024,"2024-04-21","Sunday","TRUE",4,0,3
752181,2024,"2024-04-21","Sunday","TRUE",3,1,3
752479,2024,"2024-04-21","Sunday","TRUE",2,0,3
752557,2024,"2024-04-21","Sunday","TRUE",5,1,3
752781,2024,"2024-04-21","Sunday","TRUE",12,1,3
753080,2024,"2024-04-21","Sunday","TRUE",5,2,3
753155,2024,"2024-04-21","Sunday","TRUE",5,6,3
753232,2024,"2024-04-21","Sunday","TRUE",6,2,3
753458,2024,"2024-04-21","Sunday","TRUE",3,1,3
751435,2024,"2024-04-23","Tuesday","FALSE",0,0,
751657,2024,"2024-04-23","Tuesday","FALSE",0,0,
751731,2024,"2024-04-23","Tuesday","FALSE",0,0,
751811,2024,"2024-04-23","Tuesday","FALSE",0,0,
752110,2024,"2024-04-23","Tuesday","FALSE",0,0,
752333,2024,"2024-04-23","Tuesday","FALSE",0,0,
752410,2024,"2024-04-23","Tuesday","FALSE",0,0,
752635,2024,"2024-04-23","Tuesday","FALSE",0,0,
752710,2024,"2024-04-23","Tuesday","FALSE",0,0,
752857,2024,"2024-04-23","Tuesday","FALSE",0,0,
752932,2024,"2024-04-23","Tuesday","FALSE",0,0,
753009,2024,"2024-04-23","Tuesday","FALSE",0,0,
753383,2024,"2024-04-23","Tuesday","FALSE",0,0,
751431,2024,"2024-04-24","Wednesday","FALSE",0,0,
751658,2024,"2024-04-24","Wednesday","FALSE",0,0,
751732,2024,"2024-04-24","Wednesday","FALSE",0,0,
751810,2024,"2024-04-24","Wednesday","FALSE",0,0,
752105,2024,"2024-04-24","Wednesday","FALSE",0,0,
752253,2024,"2024-04-24","Wednesday","FALSE",0,0,
752257,2024,"2024-04-24","Wednesday","FALSE",0,0,
752334,2024,"2024-04-24","Wednesday","FALSE",0,0,
752407,2024,"2024-04-24","Wednesday","FALSE",0,0,
752634,2024,"2024-04-24","Wednesday","FALSE",0,0,
752708,2024,"2024-04-24","Wednesday","FALSE",0,0,
752858,2024,"2024-04-24","Wednesday","FALSE",0,0,
752933,2024,"2024-04-24","Wednesday","FALSE",0,0,
753007,2024,"2024-04-24","Wednesday","FALSE",0,0,
753385,2024,"2024-04-24","Wednesday","FALSE",0,0,
753605,2024,"2024-04-24","Wednesday","FALSE",0,0,
751653,2024,"2024-04-25","Thursday","FALSE",0,0,
751733,2024,"2024-04-25","Thursday","FALSE",0,0,
751804,2024,"2024-04-25","Thursday","FALSE",0,0,
752106,2024,"2024-04-25","Thursday","FALSE",0,0,
752256,2024,"2024-04-25","Thursday","FALSE",0,0,
752330,2024,"2024-04-25","Thursday","FALSE",0,0,
752405,2024,"2024-04-25","Thursday","FALSE",0,0,
752627,2024,"2024-04-25","Thursday","FALSE",0,0,
752703,2024,"2024-04-25","Thursday","FALSE",0,0,
752855,2024,"2024-04-25","Thursday","FALSE",0,0,
752930,2024,"2024-04-25","Thursday","FALSE",0,0,
753005,2024,"2024-04-25","Thursday","FALSE",0,0,
753386,2024,"2024-04-25","Thursday","FALSE",0,0,
753606,2024,"2024-04-25","Thursday","FALSE",0,0,
753607,2024,"2024-04-25","Thursday","FALSE",0,0,
751429,2024,"2024-04-26","Friday","TRUE",4,1,3
751432,2024,"2024-04-26","Friday","TRUE",7,0,3
751655,2024,"2024-04-26","Friday","TRUE",5,4,3
751730,2024,"2024-04-26","Friday","TRUE",2,0,3
751808,2024,"2024-04-26","Friday","TRUE",5,1,3
752102,2024,"2024-04-26","Friday","TRUE",3,2,3
752258,2024,"2024-04-26","Friday","TRUE",6,2,3
752329,2024,"2024-04-26","Friday","TRUE",6,6,3
752704,2024,"2024-04-26","Friday","TRUE",6,2,3
752854,2024,"2024-04-26","Friday","TRUE",0,2,3
752929,2024,"2024-04-26","Friday","TRUE",5,1,4
753006,2024,"2024-04-26","Friday","TRUE",5,2,3
753387,2024,"2024-04-26","Friday","TRUE",8,2,3
753608,2024,"2024-04-26","Friday","TRUE",5,1,3
751430,2024,"2024-04-27","Saturday","TRUE",2,0,3
751656,2024,"2024-04-27","Saturday","TRUE",4,2,3
751729,2024,"2024-04-27","Saturday","TRUE",4,3,3
751807,2024,"2024-04-27","Saturday","TRUE",5,1,3
752103,2024,"2024-04-27","Saturday","TRUE",3,1,3
752254,2024,"2024-04-27","Saturday","TRUE",3,1,3
752402,2024,"2024-04-27","Saturday","TRUE",3,0,3
752404,2024,"2024-04-27","Saturday","TRUE",6,1,3
752706,2024,"2024-04-27","Saturday","TRUE",6,1,3
752856,2024,"2024-04-27","Saturday","TRUE",6,1,3
752931,2024,"2024-04-27","Saturday","TRUE",4,1,3
753004,2024,"2024-04-27","Saturday","TRUE",4,2,3
753380,2024,"2024-04-27","Saturday","TRUE",4,1,3
753601,2024,"2024-04-27","Saturday","TRUE",1,2,3
751428,2024,"2024-04-28","Sunday","TRUE",1,2,3
751654,2024,"2024-04-28","Sunday","TRUE",3,0,3
751805,2024,"2024-04-28","Sunday","TRUE",4,1,3
752104,2024,"2024-04-28","Sunday","TRUE",1,3,3
752255,2024,"2024-04-28","Sunday","TRUE",3,2,3
752328,2024,"2024-04-28","Sunday","TRUE",4,1,3
752331,2024,"2024-04-28","Sunday","TRUE",3,1,3
752705,2024,"2024-04-28","Sunday","TRUE",6,2,4
752853,2024,"2024-04-28","Sunday","TRUE",4,2,3
752924,2024,"2024-04-28","Sunday","TRUE",6,6,4
753002,2024,"2024-04-28","Sunday","TRUE",7,1,3
753382,2024,"2024-04-28","Sunday","TRUE",5,0,3
753604,2024,"2024-04-28","Sunday","TRUE",3,2,3
751652,2024,"2024-04-30","Tuesday","FALSE",0,0,
751881,2024,"2024-04-30","Tuesday","FALSE",0,0,
751951,2024,"2024-04-30","Tuesday","FALSE",0,0,
752029,2024,"2024-04-30","Tuesday","FALSE",0,0,
752107,2024,"2024-04-30","Tuesday","FALSE",0,0,
752180,2024,"2024-04-30","Tuesday","FALSE",0,0,
752403,2024,"2024-04-30","Tuesday","FALSE",0,0,
752555,2024,"2024-04-30","Tuesday","FALSE",0,0,
752776,2024,"2024-04-30","Tuesday","FALSE",0,0,
753079,2024,"2024-04-30","Tuesday","FALSE",0,0,
753231,2024,"2024-04-30","Tuesday","FALSE",0,0,
753455,2024,"2024-04-30","Tuesday","FALSE",0,0,
753528,2024,"2024-04-30","Tuesday","FALSE",0,0,
751650,2024,"2024-05-01","Wednesday","FALSE",0,0,
751875,2024,"2024-05-01","Wednesday","FALSE",0,0,
751950,2024,"2024-05-01","Wednesday","FALSE",0,0,
751966,2024,"2024-05-01","Wednesday","FALSE",0,0,
752031,2024,"2024-05-01","Wednesday","FALSE",0,0,
752099,2024,"2024-05-01","Wednesday","FALSE",0,0,
752178,2024,"2024-05-01","Wednesday","FALSE",0,0,
752399,2024,"2024-05-01","Wednesday","FALSE",0,0,
752553,2024,"2024-05-01","Wednesday","FALSE",0,0,
752779,2024,"2024-05-01","Wednesday","FALSE",0,0,
753076,2024,"2024-05-01","Wednesday","FALSE",0,0,
753156,2024,"2024-05-01","Wednesday","FALSE",0,0,
753158,2024,"2024-05-01","Wednesday","FALSE",0,0,
753230,2024,"2024-05-01","Wednesday","FALSE",0,0,
753303,2024,"2024-05-01","Wednesday","FALSE",0,0,
753306,2024,"2024-05-01","Wednesday","FALSE",0,0,
753454,2024,"2024-05-01","Wednesday","FALSE",0,0,
753529,2024,"2024-05-01","Wednesday","FALSE",0,0,
751651,2024,"2024-05-02","Thursday","FALSE",0,0,
751879,2024,"2024-05-02","Thursday","FALSE",0,0,
751952,2024,"2024-05-02","Thursday","FALSE",0,0,
752026,2024,"2024-05-02","Thursday","FALSE",0,0,
752100,2024,"2024-05-02","Thursday","FALSE",0,0,
752179,2024,"2024-05-02","Thursday","FALSE",0,0,
752397,2024,"2024-05-02","Thursday","FALSE",0,0,
752554,2024,"2024-05-02","Thursday","FALSE",0,0,
752777,2024,"2024-05-02","Thursday","FALSE",0,0,
753070,2024,"2024-05-02","Thursday","FALSE",0,0,
753157,2024,"2024-05-02","Thursday","FALSE",0,0,
753229,2024,"2024-05-02","Thursday","FALSE",0,0,
753305,2024,"2024-05-02","Thursday","FALSE",0,0,
753452,2024,"2024-05-02","Thursday","FALSE",0,0,
753530,2024,"2024-05-02","Thursday","FALSE",0,0,
751647,2024,"2024-05-03","Friday","TRUE",10,2,3
751876,2024,"2024-05-03","Friday","TRUE",6,1,3
751949,2024,"2024-05-03","Friday","TRUE",8,1,3
752027,2024,"2024-05-03","Friday","TRUE",5,2,3
752097,2024,"2024-05-03","Friday","TRUE",4,1,3
752174,2024,"2024-05-03","Friday","TRUE",5,0,3
752400,2024,"2024-05-03","Friday","TRUE",4,1,3
752550,2024,"2024-05-03","Friday","TRUE",6,0,3
752778,2024,"2024-05-03","Friday","TRUE",2,1,3
753075,2024,"2024-05-03","Friday","TRUE",3,1,3
753148,2024,"2024-05-03","Friday","TRUE",3,6,4
753223,2024,"2024-05-03","Friday","TRUE",2,1,3
753301,2024,"2024-05-03","Friday","TRUE",2,0,3
753453,2024,"2024-05-03","Friday","TRUE",8,2,3
753527,2024,"2024-05-03","Friday","TRUE",3,0,3
751648,2024,"2024-05-04","Saturday","TRUE",4,1,3
751877,2024,"2024-05-04","Saturday","TRUE",4,1,3
751948,2024,"2024-05-04","Saturday","TRUE",7,3,4
752028,2024,"2024-05-04","Saturday","TRUE",2,4,3
752101,2024,"2024-05-04","Saturday","TRUE",4,2,3
752176,2024,"2024-05-04","Saturday","TRUE",3,1,3
752401,2024,"2024-05-04","Saturday","TRUE",1,5,3
752552,2024,"2024-05-04","Saturday","TRUE",3,3,3
752780,2024,"2024-05-04","Saturday","TRUE",2,3,3
753074,2024,"2024-05-04","Saturday","TRUE",7,1,3
753152,2024,"2024-05-04","Saturday","TRUE",3,1,3
753224,2024,"2024-05-04","Saturday","TRUE",4,0,3
753302,2024,"2024-05-04","Saturday","TRUE",4,1,3
753451,2024,"2024-05-04","Saturday","TRUE",0,3,3
753525,2024,"2024-05-04","Saturday","TRUE",3,4,3
751649,2024,"2024-05-05","Sunday","TRUE",8,2,3
751874,2024,"2024-05-05","Sunday","TRUE",7,4,4
751945,2024,"2024-05-05","Sunday","TRUE",7,0,3
752023,2024,"2024-05-05","Sunday","TRUE",11,1,3
752098,2024,"2024-05-05","Sunday","TRUE",4,0,3
752177,2024,"2024-05-05","Sunday","TRUE",3,2,3
752398,2024,"2024-05-05","Sunday","TRUE",8,1,3
752551,2024,"2024-05-05","Sunday","TRUE",5,2,4
752774,2024,"2024-05-05","Sunday","TRUE",7,2,3
753073,2024,"2024-05-05","Sunday","TRUE",7,3,3
753147,2024,"2024-05-05","Sunday","TRUE",9,2,3
753222,2024,"2024-05-05","Sunday","TRUE",5,3,3
753300,2024,"2024-05-05","Sunday","TRUE",7,2,3
753450,2024,"2024-05-05","Sunday","TRUE",8,1,3
753526,2024,"2024-05-05","Sunday","TRUE",2,1,3
751505,2024,"2024-05-07","Tuesday","FALSE",0,0,
751580,2024,"2024-05-07","Tuesday","FALSE",0,0,
751727,2024,"2024-05-07","Tuesday","FALSE",0,0,
751809,2024,"2024-05-07","Tuesday","FALSE",0,0,
752025,2024,"2024-05-07","Tuesday","FALSE",0,0,
752252,2024,"2024-05-07","Tuesday","FALSE",0,0,
752477,2024,"2024-05-07","Tuesday","FALSE",0,0,
752628,2024,"2024-05-07","Tuesday","FALSE",0,0,
752851,2024,"2024-05-07","Tuesday","FALSE",0,0,
752927,2024,"2024-05-07","Tuesday","FALSE",0,0,
753003,2024,"2024-05-07","Tuesday","FALSE",0,0,
753149,2024,"2024-05-07","Tuesday","FALSE",0,0,
753298,2024,"2024-05-07","Tuesday","FALSE",0,0,
753378,2024,"2024-05-07","Tuesday","FALSE",0,0,
753603,2024,"2024-05-07","Tuesday","FALSE",0,0,
751502,2024,"2024-05-08","Wednesday","FALSE",0,0,
751578,2024,"2024-05-08","Wednesday","FALSE",0,0,
751724,2024,"2024-05-08","Wednesday","FALSE",0,0,
751806,2024,"2024-05-08","Wednesday","FALSE",0,0,
752024,2024,"2024-05-08","Wednesday","FALSE",0,0,
752188,2024,"2024-05-08","Wednesday","FALSE",0,0,
752250,2024,"2024-05-08","Wednesday","FALSE",0,0,
752480,2024,"2024-05-08","Wednesday","FALSE",0,0,
752624,2024,"2024-05-08","Wednesday","FALSE",0,0,
752849,2024,"2024-05-08","Wednesday","FALSE",0,0,
752928,2024,"2024-05-08","Wednesday","FALSE",0,0,
753001,2024,"2024-05-08","Wednesday","FALSE",0,0,
753151,2024,"2024-05-08","Wednesday","FALSE",0,0,
753299,2024,"2024-05-08","Wednesday","FALSE",0,0,
753379,2024,"2024-05-08","Wednesday","FALSE",0,0,
753602,2024,"2024-05-08","Wednesday","FALSE",0,0,
751503,2024,"2024-05-09","Thursday","FALSE",0,0,
751576,2024,"2024-05-09","Thursday","FALSE",0,0,
751728,2024,"2024-05-09","Thursday","FALSE",0,0,
751803,2024,"2024-05-09","Thursday","FALSE",0,0,
752022,2024,"2024-05-09","Thursday","FALSE",0,0,
752251,2024,"2024-05-09","Thursday","FALSE",0,0,
752478,2024,"2024-05-09","Thursday","FALSE",0,0,
752622,2024,"2024-05-09","Thursday","FALSE",0,0,
752850,2024,"2024-05-09","Thursday","FALSE",0,0,
752925,2024,"2024-05-09","Thursday","FALSE",0,0,
753000,2024,"2024-05-09","Thursday","FALSE",0,0,
753150,2024,"2024-05-09","Thursday","FALSE",0,0,
753297,2024,"2024-05-09","Thursday","FALSE",0,0,
753381,2024,"2024-05-09","Thursday","FALSE",0,0,
753596,2024,"2024-05-09","Thursday","FALSE",0,0,
751504,2024,"2024-05-10","Friday","TRUE",4,0,3
751575,2024,"2024-05-10","Friday","TRUE",3,1,3
751725,2024,"2024-05-10","Friday","TRUE",4,2,3
751802,2024,"2024-05-10","Friday","TRUE",7,0,3
752019,2024,"2024-05-10","Friday","TRUE",5,2,3
752246,2024,"2024-05-10","Friday","TRUE",3,1,3
752625,2024,"2024-05-10","Friday","TRUE",9,4,3
752852,2024,"2024-05-10","Friday","TRUE",9,0,3
752926,2024,"2024-05-10","Friday","TRUE",2,2,3
752999,2024,"2024-05-10","Friday","TRUE",3,0,3
753143,2024,"2024-05-10","Friday","TRUE",4,6,3
753295,2024,"2024-05-10","Friday","TRUE",2,2,3
753375,2024,"2024-05-10","Friday","TRUE",4,3,4
753598,2024,"2024-05-10","Friday","TRUE",2,3,3
751501,2024,"2024-05-11","Saturday","TRUE",5,2,3
751579,2024,"2024-05-11","Saturday","TRUE",5,1,3
751721,2024,"2024-05-11","Saturday","TRUE",4,1,3
751801,2024,"2024-05-11","Saturday","TRUE",3,1,3
752020,2024,"2024-05-11","Saturday","TRUE",7,5,3
752247,2024,"2024-05-11","Saturday","TRUE",5,3,3
752472,2024,"2024-05-11","Saturday","TRUE",8,2,3
752481,2024,"2024-05-11","Saturday","TRUE",4,1,3
752626,2024,"2024-05-11","Saturday","TRUE",6,2,3
752844,2024,"2024-05-11","Saturday","TRUE",5,1,3
752920,2024,"2024-05-11","Saturday","TRUE",6,2,3
752998,2024,"2024-05-11","Saturday","TRUE",4,2,3
753144,2024,"2024-05-11","Saturday","TRUE",1,0,3
753296,2024,"2024-05-11","Saturday","TRUE",1,3,3
753377,2024,"2024-05-11","Saturday","TRUE",8,0,3
753600,2024,"2024-05-11","Saturday","TRUE",2,2,3
751498,2024,"2024-05-12","Sunday","TRUE",4,0,3
751577,2024,"2024-05-12","Sunday","TRUE",3,1,3
751720,2024,"2024-05-12","Sunday","TRUE",6,4,3
751800,2024,"2024-05-12","Sunday","TRUE",3,0,3
752021,2024,"2024-05-12","Sunday","TRUE",6,2,3
752249,2024,"2024-05-12","Sunday","TRUE",5,5,3
752473,2024,"2024-05-12","Sunday","TRUE",2,3,3
752623,2024,"2024-05-12","Sunday","TRUE",5,3,3
752846,2024,"2024-05-12","Sunday","TRUE",5,2,3
752919,2024,"2024-05-12","Sunday","TRUE",3,0,3
752996,2024,"2024-05-12","Sunday","TRUE",4,2,3
753145,2024,"2024-05-12","Sunday","TRUE",5,0,3
753294,2024,"2024-05-12","Sunday","TRUE",6,0,3
753376,2024,"2024-05-12","Sunday","TRUE",4,4,3
753599,2024,"2024-05-12","Sunday","TRUE",5,1,3
751426,2024,"2024-05-14","Tuesday","FALSE",0,0,
751646,2024,"2024-05-14","Tuesday","FALSE",0,0,
751723,2024,"2024-05-14","Tuesday","FALSE",0,0,
751946,2024,"2024-05-14","Tuesday","FALSE",0,0,
752093,2024,"2024-05-14","Tuesday","FALSE",0,0,
752175,2024,"2024-05-14","Tuesday","FALSE",0,0,
752327,2024,"2024-05-14","Tuesday","FALSE",0,0,
752396,2024,"2024-05-14","Tuesday","FALSE",0,0,
752549,2024,"2024-05-14","Tuesday","FALSE",0,0,
752845,2024,"2024-05-14","Tuesday","FALSE",0,0,
753072,2024,"2024-05-14","Tuesday","FALSE",0,0,
753304,2024,"2024-05-14","Tuesday","FALSE",0,0,
753448,2024,"2024-05-14","Tuesday","FALSE",0,0,
753522,2024,"2024-05-14","Tuesday","FALSE",0,0,
751425,2024,"2024-05-15","Wednesday","FALSE",0,0,
751643,2024,"2024-05-15","Wednesday","FALSE",0,0,
751722,2024,"2024-05-15","Wednesday","FALSE",0,0,
751947,2024,"2024-05-15","Wednesday","FALSE",0,0,
752095,2024,"2024-05-15","Wednesday","FALSE",0,0,
752173,2024,"2024-05-15","Wednesday","FALSE",0,0,
752322,2024,"2024-05-15","Wednesday","FALSE",0,0,
752395,2024,"2024-05-15","Wednesday","FALSE",0,0,
752548,2024,"2024-05-15","Wednesday","FALSE",0,0,
752699,2024,"2024-05-15","Wednesday","FALSE",0,0,
752701,2024,"2024-05-15","Wednesday","FALSE",0,0,
752847,2024,"2024-05-15","Wednesday","FALSE",0,0,
753071,2024,"2024-05-15","Wednesday","FALSE",0,0,
751427,2024,"2024-05-16","Thursday","FALSE",0,0,
751645,2024,"2024-05-16","Thursday","FALSE",0,0,
751944,2024,"2024-05-16","Thursday","FALSE",0,0,
752092,2024,"2024-05-16","Thursday","FALSE",0,0,
752172,2024,"2024-05-16","Thursday","FALSE",0,0,
752325,2024,"2024-05-16","Thursday","FALSE",0,0,
752393,2024,"2024-05-16","Thursday","FALSE",0,0,
752547,2024,"2024-05-16","Thursday","FALSE",0,0,
752698,2024,"2024-05-16","Thursday","FALSE",0,0,
752848,2024,"2024-05-16","Thursday","FALSE",0,0,
753068,2024,"2024-05-16","Thursday","FALSE",0,0,
753226,2024,"2024-05-16","Thursday","FALSE",0,0,
753227,2024,"2024-05-16","Thursday","FALSE",0,0,
753447,2024,"2024-05-16","Thursday","FALSE",0,0,
753449,2024,"2024-05-16","Thursday","FALSE",0,0,
753523,2024,"2024-05-16","Thursday","FALSE",0,0,
753524,2024,"2024-05-16","Thursday","FALSE",0,0,
751424,2024,"2024-05-17","Friday","TRUE",4,1,3
751641,2024,"2024-05-17","Friday","TRUE",5,2,3
751715,2024,"2024-05-17","Friday","TRUE",7,0,3
751942,2024,"2024-05-17","Friday","TRUE",4,1,3
752096,2024,"2024-05-17","Friday","TRUE",6,0,3
752170,2024,"2024-05-17","Friday","TRUE",4,1,3
752323,2024,"2024-05-17","Friday","TRUE",4,3,3
752394,2024,"2024-05-17","Friday","TRUE",5,4,3
752702,2024,"2024-05-17","Friday","TRUE",3,1,3
752842,2024,"2024-05-17","Friday","TRUE",3,1,3
753065,2024,"2024-05-17","Friday","TRUE",2,4,4
753217,2024,"2024-05-17","Friday","TRUE",4,4,5
753446,2024,"2024-05-17","Friday","TRUE",2,2,3
753521,2024,"2024-05-17","Friday","TRUE",7,3,3
751422,2024,"2024-05-18","Saturday","TRUE",6,2,3
751642,2024,"2024-05-18","Saturday","TRUE",3,1,3
751718,2024,"2024-05-18","Saturday","TRUE",3,0,3
751719,2024,"2024-05-18","Saturday","TRUE",2,0,3
751943,2024,"2024-05-18","Saturday","TRUE",4,1,3
752094,2024,"2024-05-18","Saturday","TRUE",7,1,3
752324,2024,"2024-05-18","Saturday","TRUE",5,2,3
752391,2024,"2024-05-18","Saturday","TRUE",6,6,4
752545,2024,"2024-05-18","Saturday","TRUE",3,2,3
752546,2024,"2024-05-18","Saturday","TRUE",2,1,3
752700,2024,"2024-05-18","Saturday","TRUE",7,1,3
752841,2024,"2024-05-18","Saturday","TRUE",4,1,3
753069,2024,"2024-05-18","Saturday","TRUE",5,3,4
753219,2024,"2024-05-18","Saturday","TRUE",4,1,3
753444,2024,"2024-05-18","Saturday","TRUE",4,1,3
753520,2024,"2024-05-18","Saturday","TRUE",3,3,3
752168,2024,"2024-05-19","Sunday","TRUE",3,1,3
752169,2024,"2024-05-19","Sunday","TRUE",3,0,3
752543,2024,"2024-05-19","Sunday","TRUE",7,0,3
753220,2024,"2024-05-19","Sunday","TRUE",5,0,3
753225,2024,"2024-05-19","Sunday","TRUE",5,1,3
753445,2024,"2024-05-19","Sunday","TRUE",3,1,3
753519,2024,"2024-05-19","Sunday","TRUE",2,2,3
752567,2024,"2024-05-21","Tuesday","FALSE",0,0,
752492,2024,"2024-05-23","Thursday","FALSE",0,0,
752406,2024,"2024-05-28","Tuesday","FALSE",0,0,
752631,2024,"2024-05-30","Thursday","FALSE",0,0,
